iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
"GE",1985,,,,,,,,,,,,,,,,,,,,,
"GE",1986,,,,,,,,,,,,,,,,,,,,,
"GE",1987,,,,,,,,,,,,,,,,,,,,,
"GE",1988,,,,,,,,,,,,,,,,,,,,,
"GE",1989,,,,,,,,,,,,,,,,,,,,,
"GE",1990,,,,,,,,,,,,,,,,,,,,,
"GE",1992,,,,,,,,,,,,,,,,,,,,,
"GE",1993,,,,,,,,,,,,,,,,,,,,,
"GE",1995,221,,,2,20,30,25,40,18,12,,,,2,8,17,17,18,7,5,
"GE",1996,482,,,4,27,82,93,76,38,16,,,,1,13,28,36,23,27,11,
"GE",1997,595,,,0,75,97,91,67,58,16,,,,0,38,46,40,36,19,12,
"GE",1998,547,,,4,64,91,99,58,52,19,,,,4,41,52,25,14,17,7,
"GE",1999,746,,,5,135,176,151,77,55,23,,,,3,27,40,26,10,10,8,
"GE",2000,601,,,4,76,111,113,63,45,28,,,,1,49,37,33,17,10,5,
"GE",2001,1014,,,4,142,233,199,117,46,46,,,,2,63,63,37,22,18,22,
"GE",2002,987,,,1,155,197,181,119,54,42,,,,5,54,68,39,31,20,18,
"GE",2003,989,,,1,112,220,185,111,65,53,,,,1,65,59,56,19,23,17,
"GE",2004,1311,,,3,157,292,226,177,80,66,,,,3,87,81,52,32,26,29,
"GE",2005,1509,0,0,0,226,272,268,207,76,60,,0,4,4,109,105,58,46,17,47,
"GE",2006,1831,0,3,3,315,392,300,241,86,72,0,0,5,5,115,110,71,60,26,34,1
"GE",2007,1867,6,1,7,277,388,308,230,96,75,1,2,4,6,153,140,67,54,17,46,0
"GE",2008,1868,39,122,161,710,974,906,739,427,347,0,25,83,108,396,374,252,171,109,160,0
"GH",1980,,,,,,,,,,,,,,,,,,,,,
"GH",1981,,,,,,,,,,,,,,,,,,,,,
"GH",1982,,,,,,,,,,,,,,,,,,,,,
"GH",1983,,,,,,,,,,,,,,,,,,,,,
"GH",1984,,,,,,,,,,,,,,,,,,,,,
"GH",1985,,,,,,,,,,,,,,,,,,,,,
"GH",1986,,,,,,,,,,,,,,,,,,,,,
"GH",1987,,,,,,,,,,,,,,,,,,,,,
"GH",1988,,,,,,,,,,,,,,,,,,,,,
"GH",1989,,,,,,,,,,,,,,,,,,,,,
"GH",1990,,,,,,,,,,,,,,,,,,,,,
"GH",1991,,,,,,,,,,,,,,,,,,,,,
"GH",1992,,,,,,,,,,,,,,,,,,,,,
"GH",1993,,,,,,,,,,,,,,,,,,,,,
"GH",1994,5778,,,,,,,,,,,,,,,,,,,,
"GH",1995,2638,,,42,223,397,398,302,190,112,,,,40,199,272,205,122,88,48,
"GH",1996,6474,,,30,216,345,368,255,165,157,,,,32,177,260,200,110,64,43,
"GH",1997,7254,,,77,406,941,781,623,367,294,,,,90,363,651,418,276,188,121,
"GH",1998,7757,,,83,553,1009,913,775,509,487,,,,85,483,758,493,366,248,243,
"GH",1999,6877,,,64,586,1132,1008,767,389,389,,,,80,491,753,492,302,192,180,
"GH",2000,7316,,,73,550,1266,1115,811,495,426,,,,74,456,791,566,338,179,176,
"GH",2001,7712,,,84,587,1223,1144,857,471,460,,,,128,515,814,623,370,209,227,
"GH",2002,7732,,,80,535,1245,1282,883,507,429,,,,98,489,806,592,325,223,238,
"GH",2003,7714,,,79,579,1265,1234,924,509,441,,,,83,487,744,586,380,200,203,
"GH",2004,7259,,,54,532,1246,1250,854,472,413,,,,69,454,701,518,303,202,191,
"GH",2005,7505,,,49,592,1201,1311,944,462,414,,,,68,450,693,527,366,207,221,
"GH",2006,7786,,,33,557,1273,1388,956,529,443,,,,70,494,711,515,381,207,229,
"GH",2007,7429,,,66,596,1164,1239,861,477,506,,,,75,453,667,564,371,183,207,
"GH",2008,7904,,,,,,,,,,,,,,,,,,,,
"GM",1980,,,,,,,,,,,,,,,,,,,,,
"GM",1981,,,,,,,,,,,,,,,,,,,,,
"GM",1994,,,,,,,,,,,,,,,,,,,,,
"GM",1995,778,,,3,68,181,88,72,29,24,,,,4,39,61,44,25,12,8,
"GM",1996,743,,,29,42,148,100,66,46,48,,,,20,50,64,46,46,30,22,
"GM",1997,820,,,2,83,219,126,61,63,37,,,,5,55,76,45,20,20,8,
"GM",1998,900,,,6,99,193,158,79,61,35,,,,7,60,95,53,25,18,14,
"GM",1999,861,,,6,99,180,124,86,65,39,,,,10,58,82,54,30,16,13,
"GM",2001,,,,,,,,,,,,,,,,,,,,,
"GM",2002,1035,,,2,135,240,160,100,60,37,,,,5,71,112,42,40,21,10,
"GM",2003,1040,,,3,162,236,149,83,52,31,,,,8,81,85,62,39,27,17,
"GM",2004,1011,,,5,145,260,151,103,46,23,,,,7,55,81,59,38,21,18,
"GM",2005,1127,,,13,133,292,206,62,53,44,,,,2,84,87,64,38,22,27,
"GM",2006,1209,13,0,13,126,284,170,112,58,56,,5,0,5,88,126,71,49,25,26,
"GM",2007,1238,,,,,,,,,,,,,,,,,,,,
"GM",2008,1300,1,6,7,151,307,167,125,87,34,0,1,8,9,94,133,90,43,45,8,0
"GN",1981,,,,,,,,,,,,,,,,,,,,,
"GN",1982,,,,,,,,,,,,,,,,,,,,,
"GN",1983,,,,,,,,,,,,,,,,,,,,,
"GN",1984,,,,,,,,,,,,,,,,,,,,,
"GN",1985,,,,,,,,,,,,,,,,,,,,,
"GN",1986,,,,,,,,,,,,,,,,,,,,,
"GN",1987,,,,,,,,,,,,,,,,,,,,,
"GN",1988,,,,,,,,,,,,,,,,,,,,,
"GN",1989,,,,,,,,,,,,,,,,,,,,,
"GN",1990,,,,,,,,,,,,,,,,,,,,,
"GN",1991,,,,,,,,,,,,,,,,,,,,,
"GN",1992,,,,,,,,,,,,,,,,,,,,,
"GN",1993,2082,,,,,,,,,,,,,,,,,,,,
"GN",1994,2158,,,,,,,,,,,,,,,,,,,,
"GN",1995,2263,,,18,244,538,357,189,98,61,,,,28,202,255,153,64,37,19,
"GN",1996,2844,,,29,319,631,416,214,133,104,,,,30,223,338,213,111,52,31,
"GN",1997,2981,,,25,326,653,483,220,147,100,,,,38,246,383,189,91,48,32,
"GN",1998,3362,,,22,409,763,494,271,168,117,,,,37,303,365,202,115,71,25,
"GN",1999,3563,,,30,434,736,519,294,173,104,,,,44,345,395,259,110,78,41,
"GN",2000,3920,,,39,551,860,570,282,203,103,,,,66,314,446,245,114,82,45,
"GN",2001,4092,,,24,506,876,612,325,185,154,,,,59,419,433,249,127,77,46,
"GN",2002,4300,,,24,413,958,634,336,139,149,,,,42,399,439,259,109,77,50,
"GN",2003,4495,,,34,617,1052,671,368,172,134,,,,53,353,451,307,137,106,40,
"GN",2004,5015,,,38,728,1091,726,389,199,135,,,,62,470,521,334,159,100,63,
"GN",2005,5479,,,51,749,1165,778,463,195,130,,,,65,594,583,354,203,94,55,
"GN",2006,5903,,,31,834,1168,916,512,274,162,,,,85,586,581,396,187,118,53,
"GN",2007,6199,,,46,901,1315,936,503,240,204,,,,76,631,613,367,207,106,79,
"GN",2008,6561,,,56,970,1419,985,561,264,198,,,,64,610,686,377,190,93,88,
"GQ",1984,,,,,,,,,,,,,,,,,,,,,
"GQ",1985,,,,,,,,,,,,,,,,,,,,,
"GQ",1986,,,,,,,,,,,,,,,,,,,,,
"GQ",1987,,,,,,,,,,,,,,,,,,,,,
"GQ",1988,,,,,,,,,,,,,,,,,,,,,
"GQ",1989,,,,,,,,,,,,,,,,,,,,,
"GQ",1990,,,,,,,,,,,,,,,,,,,,,
"GQ",1991,,,,,,,,,,,,,,,,,,,,,
"GQ",1992,,,,,,,,,,,,,,,,,,,,,
"GQ",1993,,,,,,,,,,,,,,,,,,,,,
"GQ",1994,,,,,,,,,,,,,,,,,,,,,
"GQ",1995,219,,,8,15,45,37,15,11,7,,,,2,18,28,20,4,7,1,
"GQ",1996,209,,,,,,,,,,,,,,,,,,,,
"GQ",1997,226,,,5,32,40,36,25,8,4,,,,3,23,20,14,10,3,3,
"GQ",1998,284,,,6,30,46,39,29,16,11,,,,3,37,31,20,7,5,4,
"GQ",2003,,,,,,,,,,,,,,,,,,,,,
"GQ",2004,406,,,5,50,63,54,41,17,15,,,,9,45,48,30,15,10,4,
"GQ",2006,,,,,,,,,,,,,,,,,,,,,
"GQ",2007,,,,,,,,,,,,,,,,,,,,,
"GQ",2008,541,,,8,68,95,85,44,17,11,0,,,10,57,66,35,23,13,9,0
"GR",1980,,,,,,,,,,,,,,,,,,,,,
"GR",1981,,,,,,,,,,,,,,,,,,,,,
"GR",1982,,,,,,,,,,,,,,,,,,,,,
"GR",1983,,,,,,,,,,,,,,,,,,,,,
"GR",1984,,,,,,,,,,,,,,,,,,,,,
"GR",1985,,,,,,,,,,,,,,,,,,,,,
"GR",1986,,,,,,,,,,,,,,,,,,,,,
"GR",1987,,,,,,,,,,,,,,,,,,,,,
"GR",1988,,,,,,,,,,,,,,,,,,,,,
"GR",1989,,,,,,,,,,,,,,,,,,,,,
"GR",1990,,,,,,,,,,,,,,,,,,,,,
"GR",1991,,,,,,,,,,,,,,,,,,,,,
"GR",1992,,,,,,,,,,,,,,,,,,,,,
"GR",1995,,,,,,,,,,,,,,,,,,,,,
"GR",1996,,,,,,,,,,,,,,,,,,,,,
"GR",1997,285,,,0,16,30,34,42,39,47,,,,0,14,19,8,3,9,26,
"GR",1998,313,,,15,15,31,31,22,31,47,,,,11,20,12,13,8,5,26,
"GR",1999,143,,,3,11,11,17,18,18,27,,,,1,5,8,8,2,3,10,
"GR",2000,235,,,1,10,22,32,24,19,46,,,,0,2,9,10,5,6,25,
"GR",2001,213,,,0,10,23,29,20,17,37,,,,0,7,11,7,4,7,27,
"GR",2002,212,,,0,1,13,27,33,30,10,,,,0,0,3,17,11,5,2,
"GR",2003,234,,,2,20,28,25,23,25,36,,,,0,7,9,7,2,5,18,
"GR",2004,176,,,1,9,14,22,18,13,34,,,,0,3,7,10,3,3,14,
"GR",2005,197,0,1,1,14,25,22,14,12,23,5,0,0,0,13,18,8,7,2,17,0
"GR",2006,210,0,0,0,11,32,22,24,22,27,3,0,0,0,13,12,8,5,6,24,1
"GR",2007,257,0,1,1,21,22,34,28,15,54,1,0,0,0,13,19,11,8,3,24,2
"GR",2008,80,0,0,0,5,14,12,4,6,9,0,0,0,0,5,9,2,4,3,7,0
"GT",1980,,,,,,,,,,,,,,,,,,,,,
"GT",1981,,,,,,,,,,,,,,,,,,,,,
"GT",1982,,,,,,,,,,,,,,,,,,,,,
"GT",1983,,,,,,,,,,,,,,,,,,,,,
"GT",1984,,,,,,,,,,,,,,,,,,,,,
"GT",1985,,,,,,,,,,,,,,,,,,,,,
"GT",1986,,,,,,,,,,,,,,,,,,,,,
"GT",1987,,,,,,,,,,,,,,,,,,,,,
"GT",1988,,,,,,,,,,,,,,,,,,,,,
"GT",1989,,,,,,,,,,,,,,,,,,,,,
"GT",1990,,,,,,,,,,,,,,,,,,,,,
"GT",1991,,,,,,,,,,,,,,,,,,,,,
"GT",1992,,,,,,,,,,,,,,,,,,,,,
"GT",1993,2128,,,,,,,,,,,,,,,,,,,,
"GT",1994,1994,,,,,,,,,,,,,,,,,,,,
"GT",1995,2368,,,51,235,280,236,165,142,139,,,,51,224,255,221,146,129,94,
"GT",1996,2224,,,75,230,230,218,152,132,142,,,,48,214,250,212,172,134,99,
"GT",1997,2218,,,45,246,217,229,161,155,150,,,,33,228,225,183,120,109,117,
"GT",1998,2255,,,60,206,248,234,163,148,152,,,,45,203,216,199,160,118,103,
"GT",1999,2264,,,34,216,248,235,171,141,158,,,,24,229,230,194,174,121,89,
"GT",2000,2052,,,36,220,236,216,177,112,140,,,,41,199,167,175,135,87,111,
"GT",2001,1669,,,27,171,201,169,137,98,97,,,,33,180,173,118,101,74,90,
"GT",2002,1865,,,27,217,219,171,158,117,146,,,,42,192,171,147,116,68,74,
"GT",2003,1795,,,29,175,200,169,156,125,128,,,,24,186,179,157,104,88,75,
"GT",2004,2339,,,43,282,291,209,210,144,129,,,,31,278,201,227,144,72,78,
"GT",2005,2420,,,39,251,258,185,187,127,115,,,,38,339,245,277,176,88,95,
"GT",2006,2501,,,,,,,,,,,,,,,,,,,,
"GT",2007,2348,18,115,74,169,207,226,203,159,155,,28,55,183,163,246,145,153,143,122,
"GT",2008,2070,0,19,19,220,257,193,163,124,167,0,0,22,22,199,189,162,154,100,101,0
"GU",1980,,,,,,,,,,,,,,,,,,,,,
"GU",1981,,,,,,,,,,,,,,,,,,,,,
"GU",1982,,,,,,,,,,,,,,,,,,,,,
"GU",1983,,,,,,,,,,,,,,,,,,,,,
"GU",1984,,,,,,,,,,,,,,,,,,,,,
"GU",1985,,,,,,,,,,,,,,,,,,,,,
"GU",1986,,,,,,,,,,,,,,,,,,,,,
"GU",1987,,,,,,,,,,,,,,,,,,,,,
"GU",1988,,,,,,,,,,,,,,,,,,,,,
"GU",1989,,,,,,,,,,,,,,,,,,,,,
"GU",1992,,,,,,,,,,,,,,,,,,,,,
"GU",1993,,,,,,,,,,,,,,,,,,,,,
"GU",1994,40,,,,,,,,,,,,,,,,,,,,
"GU",1999,,,,,,,,,,,,,,,,,,,,,
"GU",2000,43,,,2,1,6,6,9,6,9,,,,0,3,1,2,5,2,2,
"GU",2001,47,,,0,1,4,10,9,3,6,,,,0,2,3,3,4,2,1,
"GU",2002,31,,,3,3,5,5,6,12,4,,,,5,1,6,3,3,2,7,
"GU",2003,0,,,0,2,1,3,4,7,5,,,,1,3,1,4,2,1,5,
"GU",2004,22,,,0,0,1,2,6,2,3,,,,0,0,1,2,3,1,1,
"GU",2005,27,,,0,2,4,4,2,2,4,,,,0,3,1,1,2,0,2,
"GU",2006,21,,,0,1,1,2,3,2,6,,,,0,0,0,1,1,2,2,
"GU",2007,5,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,1,1,1,
"GU",2008,31,0,0,0,0,1,7,8,3,4,0,0,0,0,1,2,0,1,1,3,0
"GW",1980,,,,,,,,,,,,,,,,,,,,,
"GW",1981,,,,,,,,,,,,,,,,,,,,,
"GW",1982,,,,,,,,,,,,,,,,,,,,,
"GW",1983,,,,,,,,,,,,,,,,,,,,,
"GW",1984,,,,,,,,,,,,,,,,,,,,,
"GW",1985,,,,,,,,,,,,,,,,,,,,,
"GW",1986,,,,,,,,,,,,,,,,,,,,,
"GW",1987,,,,,,,,,,,,,,,,,,,,,
"GW",1988,,,,,,,,,,,,,,,,,,,,,
"GW",1989,,,,,,,,,,,,,,,,,,,,,
"GW",1990,,,,,,,,,,,,,,,,,,,,,
"GW",1991,,,,,,,,,,,,,,,,,,,,,
"GW",1992,,,,,,,,,,,,,,,,,,,,,
"GW",1993,,,,,,,,,,,,,,,,,,,,,
"GW",1994,,,,,,,,,,,,,,,,,,,,,
"GW",1995,956,,,,,,,,,,,,,,,,,,,,
"GW",1996,922,,,9,110,159,113,99,60,36,,,,7,49,80,94,62,31,13,
"GW",1997,855,,,,,,,,,,,,,,,,,,,,
"GW",1998,541,,,,,,,,,,,,,,,,,,,,
"GW",1999,704,,,,,,,,,,,,,,,,,,,,
"GW",2000,526,,,2,52,92,80,64,39,19,,,,4,30,46,47,24,15,12,
"GW",2001,,,,,,,,,,,,,,,,,,,,,
"GW",2002,899,,,7,101,146,128,70,52,34,,,,9,80,108,66,49,37,12,
"GW",2003,963,,,9,101,153,118,108,63,27,,,,7,97,82,78,58,38,24,
"GW",2004,1186,,,16,86,175,147,130,84,51,,,,11,87,115,103,98,54,29,
"GW",2005,1132,,,14,116,167,153,130,72,42,,,,13,78,110,92,82,44,19,
"GW",2006,1030,,,8,86,178,143,90,74,24,,,,7,82,116,90,81,36,15,
"GW",2007,,,,,,,,,,,,,,,,,,,,,
"GW",2008,1223,,,8,119,194,191,109,79,30,,,,12,85,129,123,92,41,11,
"GY",1980,,,,,,,,,,,,,,,,,,,,,
"GY",1981,,,,,,,,,,,,,,,,,,,,,
"GY",1982,,,,,,,,,,,,,,,,,,,,,
"GY",1983,,,,,,,,,,,,,,,,,,,,,
"GY",1984,,,,,,,,,,,,,,,,,,,,,
"GY",1985,,,,,,,,,,,,,,,,,,,,,
"GY",1986,,,,,,,,,,,,,,,,,,,,,
"GY",1987,,,,,,,,,,,,,,,,,,,,,
"GY",1988,,,,,,,,,,,,,,,,,,,,,
"GY",1989,,,,,,,,,,,,,,,,,,,,,
"GY",1990,,,,,,,,,,,,,,,,,,,,,
"GY",1991,,,,,,,,,,,,,,,,,,,,,
"GY",1992,,,,,,,,,,,,,,,,,,,,,
"GY",1993,51,,,,,,,,,,,,,,,,,,,,
"GY",1994,61,,,,,,,,,,,,,,,,,,,,
"GY",1995,85,,,7,8,5,6,9,6,7,,,,3,5,7,6,5,2,4,
"GY",1996,71,,,4,8,14,4,5,4,7,,,,4,8,4,4,5,0,0,
"GY",1997,105,,,1,15,19,12,2,5,8,,,,3,9,8,8,4,7,4,
"GY",1998,85,,,9,29,56,42,36,2,12,,,,13,32,38,26,4,8,11,
"GY",1999,178,,,,,,,,,,,,,,,,,,,,
"GY",2000,119,,,4,20,19,14,7,6,9,,,,1,11,8,7,5,5,3,
"GY",2001,174,,,1,15,47,44,12,2,1,,,,0,6,16,16,9,3,2,
"GY",2002,138,,,20,49,90,94,51,19,23,,,,26,32,36,34,19,15,18,
"GY",2003,244,,,10,56,111,114,58,27,13,,,,12,35,61,56,27,10,5,
"GY",2004,164,,,9,45,113,97,87,,4,,,,15,35,38,29,23,,15,
"GY",2005,240,,,12,48,130,116,81,41,20,,,,14,41,62,41,30,11,9,
"GY",2006,294,,,6,37,61,59,40,15,5,,,,1,15,21,20,14,3,1,
"GY",2007,233,,,2,15,43,44,41,12,8,,,,1,20,19,17,5,3,3,
"GY",2008,320,2,5,7,29,51,71,47,22,11,0,0,4,4,20,23,13,12,3,7,0
"HK",1980,,,,,,,,,,,,,,,,,,,,,
"HK",1981,,,,,,,,,,,,,,,,,,,,,
"HK",1982,,,,,,,,,,,,,,,,,,,,,
"HK",1983,,,,,,,,,,,,,,,,,,,,,
"HK",1984,,,,,,,,,,,,,,,,,,,,,
"HK",1985,,,,,,,,,,,,,,,,,,,,,
"HK",1986,,,,,,,,,,,,,,,,,,,,,
"HK",1987,,,,,,,,,,,,,,,,,,,,,
"HK",1988,,,,,,,,,,,,,,,,,,,,,
"HK",1989,,,,,,,,,,,,,,,,,,,,,
"HK",1990,,,,,,,,,,,,,,,,,,,,,
"HK",1991,,,,,,,,,,,,,,,,,,,,,
"HK",1992,0,,,,,,,,,,,,,,,,,,,,
"HK",1993,2429,,,,,,,,,,,,,,,,,,,,
"HK",1994,,,,,,,,,,,,,,,,,,,,,
"HK",1995,0,,,,,,,,,,,,,,,,,,,,
"HK",1996,1774,,,,,,,,,,,,,,,,,,,,
"HK",1997,1943,,,5,90,122,174,198,271,593,,,,12,85,114,83,49,64,176,
"HK",1998,2091,,,,,,,,,,,,,,,,,,,,
"HK",1999,1536,,,3,88,121,162,173,233,432,,,,8,85,109,72,50,43,188,
"HK",2000,1940,,,4,78,102,160,211,236,578,,,,5,65,115,86,44,45,211,
"HK",2001,1857,,,6,79,99,162,196,201,519,,,,13,88,119,83,58,34,200,
"HK",2002,1892,,,2,99,105,163,207,218,543,,,,8,97,115,90,57,35,153,
"HK",2003,1794,,,8,104,91,140,195,180,472,,,,10,88,136,102,65,43,160,
"HK",2004,1693,,,3,59,94,128,226,175,477,,,,6,97,112,87,56,34,140,
"HK",2005,1561,0,3,3,76,84,108,200,168,453,,0,3,3,67,81,92,57,34,135,
"HK",2006,1537,0,3,3,75,84,135,174,161,439,,1,8,9,59,97,73,54,42,132,
"HK",2007,1501,1,4,5,63,80,110,177,175,425,,0,1,1,59,94,74,64,37,137,
"HK",2008,1459,0,0,0,59,79,95,166,208,414,0,0,8,8,65,84,65,45,40,131,0
"HN",1980,,,,,,,,,,,,,,,,,,,,,
"HN",1981,,,,,,,,,,,,,,,,,,,,,
"HN",1982,,,,,,,,,,,,,,,,,,,,,
"HN",1983,,,,,,,,,,,,,,,,,,,,,
"HN",1984,,,,,,,,,,,,,,,,,,,,,
"HN",1985,,,,,,,,,,,,,,,,,,,,,
"HN",1986,,,,,,,,,,,,,,,,,,,,,
"HN",1987,,,,,,,,,,,,,,,,,,,,,
"HN",1988,,,,,,,,,,,,,,,,,,,,,
"HN",1989,,,,,,,,,,,,,,,,,,,,,
"HN",1990,,,,,,,,,,,,,,,,,,,,,
"HN",1991,,,,,,,,,,,,,,,,,,,,,
"HN",1992,,,,,,,,,,,,,,,,,,,,,
"HN",1993,2016,,,,,,,,,,,,,,,,,,,,
"HN",1994,2385,,,,,,,,,,,,,,,,,,,,
"HN",1995,2306,,,42,280,540,204,130,236,58,,,,54,208,292,134,76,136,48,
"HN",1996,1808,,,51,247,389,142,108,190,21,,,,43,167,245,106,69,149,17,
"HN",1997,1928,,,26,214,321,111,78,140,28,,,,38,166,174,80,61,116,26,
"HN",1998,2311,,,147,277,256,211,205,181,50,,,,103,206,192,158,152,135,38,
"HN",1999,2415,,,150,288,268,219,220,190,52,,,,100,214,201,164,160,140,40,
"HN",2000,3404,,,30,123,371,246,277,214,43,,,,25,21,269,258,270,160,38,
"HN",2001,3141,,,12,47,509,344,337,257,27,,,,13,25,347,352,339,196,34,
"HN",2002,3080,,,76,29,519,353,338,257,24,,,,65,23,351,339,354,193,35,
"HN",2003,2139,,,52,20,344,235,227,161,17,,,,42,15,232,225,236,127,23,
"HN",2004,2011,,,54,20,379,259,247,189,18,,,,40,13,218,211,220,121,23,
"HN",2005,2069,,,13,238,280,215,152,134,152,,,,27,219,222,125,107,81,104,
"HN",2006,2018,5,16,21,213,297,213,139,96,147,,4,24,28,206,234,123,85,87,129,
"HN",2007,1974,5,16,21,204,293,194,158,123,180,,0,29,29,185,175,110,106,84,112,
"HN",2008,1897,1,10,11,254,263,202,140,103,174,0,0,26,26,152,170,114,90,82,116,0
"HR",1980,,,,,,,,,,,,,,,,,,,,,
"HR",1981,,,,,,,,,,,,,,,,,,,,,
"HR",1982,,,,,,,,,,,,,,,,,,,,,
"HR",1983,,,,,,,,,,,,,,,,,,,,,
"HR",1984,,,,,,,,,,,,,,,,,,,,,
"HR",1985,,,,,,,,,,,,,,,,,,,,,
"HR",1986,,,,,,,,,,,,,,,,,,,,,
"HR",1987,,,,,,,,,,,,,,,,,,,,,
"HR",1988,,,,,,,,,,,,,,,,,,,,,
"HR",1989,,,,,,,,,,,,,,,,,,,,,
"HR",1990,,,,,,,,,,,,,,,,,,,,,
"HR",1991,,,,,,,,,,,,,,,,,,,,,
"HR",1992,,,,,,,,,,,,,,,,,,,,,
"HR",1993,,,,,,,,,,,,,,,,,,,,,
"HR",1994,,,,,,,,,,,,,,,,,,,,,
"HR",1995,1204,,,6,38,97,210,132,178,141,,,,10,50,57,57,38,60,130,
"HR",1996,1228,,,,,,,,,,,,,,,,,,,,
"HR",1997,1073,,,12,65,88,180,124,118,117,,,,13,43,43,54,28,52,136,
"HR",1998,1129,,,14,48,81,177,176,106,129,,,,19,44,64,54,38,48,131,
"HR",1999,748,,,1,29,45,83,93,46,45,,,,2,14,18,15,15,16,53,
"HR",2000,0,,,,,,,,,,,,,,,,,,,,
"HR",2001,421,,,0,32,64,186,126,88,64,,,,2,32,36,54,34,28,92,
"HR",2002,437,,,1,18,40,75,77,32,43,,,,0,18,18,20,19,16,54,
"HR",2003,438,,,0,15,27,68,80,42,60,,,,1,14,19,18,10,15,69,
"HR",2004,416,,,1,18,32,68,81,39,53,,,,3,18,17,11,12,7,56,
"HR",2005,372,0,1,1,24,27,48,72,47,34,0,0,1,1,12,18,15,11,6,56,0
"HR",2006,396,0,0,0,20,23,58,69,30,48,0,1,1,2,16,26,16,22,7,59,0
"HR",2007,382,,,,,,,,,,,,,,,,,,,,
"HR",2008,328,0,0,0,15,25,34,63,32,47,0,0,1,1,11,16,13,15,12,44,0
"HT",1980,,,,,,,,,,,,,,,,,,,,,
"HT",1981,,,,,,,,,,,,,,,,,,,,,
"HT",1982,,,,,,,,,,,,,,,,,,,,,
"HT",1983,,,,,,,,,,,,,,,,,,,,,
"HT",1984,,,,,,,,,,,,,,,,,,,,,
"HT",1985,,,,,,,,,,,,,,,,,,,,,
"HT",1986,,,,,,,,,,,,,,,,,,,,,
"HT",1987,,,,,,,,,,,,,,,,,,,,,
"HT",1988,,,,,,,,,,,,,,,,,,,,,
"HT",1989,,,,,,,,,,,,,,,,,,,,,
"HT",1991,,,,,,,,,,,,,,,,,,,,,
"HT",1995,,,,,,,,,,,,,,,,,,,,,
"HT",1996,3524,,,148,358,438,289,160,87,97,,,,224,417,492,303,176,62,100,
"HT",1997,5497,,,156,683,817,453,260,150,162,,,,149,760,878,515,250,119,97,
"HT",1998,6442,,,188,804,971,656,331,177,142,,,,208,827,958,620,300,141,119,
"HT",1999,6828,,,286,812,1059,672,348,186,145,,,,285,919,918,614,312,162,110,
"HT",2000,5887,,,67,836,898,613,350,147,118,,,,96,914,857,513,275,132,71,
"HT",2001,5607,,,72,752,785,587,319,169,112,,,,113,882,843,498,273,109,93,
"HT",2002,6188,,,79,903,904,572,377,184,148,,,,118,980,851,550,303,120,99,
"HT",2003,7015,,,89,1002,981,625,406,208,147,,,,122,1114,1064,606,378,165,108,
"HT",2004,7044,,,94,918,964,606,376,207,176,,,,137,1146,1045,688,386,176,125,
"HT",2005,7340,,,69,1045,1035,701,451,222,156,,,,116,1097,1099,633,414,170,132,
"HT",2006,7461,,,93,1110,1132,672,455,201,174,,,,137,1113,1039,638,387,184,126,
"HT",2007,7915,26,78,104,1166,1199,760,471,219,192,,27,120,147,1261,1107,632,344,182,131,
"HT",2008,8171,8,82,90,1137,1337,696,491,242,175,0,19,135,154,1272,1204,677,378,179,139,0
"HU",1980,,,,,,,,,,,,,,,,,,,,,
"HU",1981,,,,,,,,,,,,,,,,,,,,,
"HU",1982,,,,,,,,,,,,,,,,,,,,,
"HU",1983,,,,,,,,,,,,,,,,,,,,,
"HU",1984,,,,,,,,,,,,,,,,,,,,,
"HU",1985,,,,,,,,,,,,,,,,,,,,,
"HU",1986,,,,,,,,,,,,,,,,,,,,,
"HU",1987,,,,,,,,,,,,,,,,,,,,,
"HU",1988,,,,,,,,,,,,,,,,,,,,,
"HU",1989,,,,,,,,,,,,,,,,,,,,,
"HU",1990,,,,,,,,,,,,,,,,,,,,,
"HU",1991,,,,,,,,,,,,,,,,,,,,,
"HU",1992,,,,,,,,,,,,,,,,,,,,,
"HU",1993,1905,,,,,,,,,,,,,,,,,,,,
"HU",1994,1357,,,,,,,,,,,,,,,,,,,,
"HU",1995,796,,,,,,,,,,,,,,,,,,,,
"HU",1996,1066,,,3,28,139,151,209,140,105,,,,2,30,42,51,63,27,76,
"HU",1997,702,,,0,8,51,163,164,90,69,,,,1,9,25,35,24,19,44,
"HU",1998,667,,,0,14,64,149,163,62,59,,,,0,13,27,34,25,17,40,
"HU",1999,660,,,2,16,48,155,183,74,47,,,,4,17,19,37,19,7,32,
"HU",2000,412,,,0,8,24,85,104,58,27,,,,1,7,17,19,22,10,30,
"HU",2001,546,,,1,11,42,97,133,73,42,,,,0,10,17,31,27,13,37,
"HU",2002,556,,,1,10,41,102,145,61,39,,,,1,9,27,36,26,14,38,
"HU",2003,526,,,0,6,30,89,140,70,38,,,,0,16,26,27,30,11,33,
"HU",2004,560,,,2,7,38,99,145,64,63,,,,2,6,23,25,29,14,40,
